epoch,acc,loss
107,0.796,0.14785511577129365
108,0.794,0.148379935503006
109,0.794,0.14924729532003403
110,0.794,0.14851473689079284
111,0.788,0.14840111720561983
112,0.792,0.14856852388381958
113,0.796,0.1483595107793808
114,0.798,0.1481013560295105
115,0.794,0.14818810886144637
116,0.798,0.14848582231998445
117,0.794,0.1483961248397827
118,0.794,0.14851817178726195
119,0.794,0.14857776832580566
120,0.798,0.1481680697798729
121,0.792,0.1482155592441559
122,0.794,0.1486291182041168
123,0.788,0.14826035416126251
124,0.796,0.1487112982273102
125,0.79,0.14882174503803253
126,0.79,0.14804602587223054
127,0.79,0.14839542031288147
128,0.796,0.14824878257513047
129,0.794,0.14873351430892945
130,0.794,0.14825629472732543
131,0.798,0.14820255959033965
132,0.79,0.14826515614986419
133,0.792,0.1482752215862274
134,0.796,0.1482005591392517
135,0.796,0.1484926346540451
136,0.788,0.1484044497013092
137,0.79,0.14865760910511017
138,0.792,0.14795636850595476
139,0.794,0.14804292166233063
140,0.792,0.14823495292663574
141,0.798,0.1486984305381775
142,0.794,0.14860654699802398
143,0.792,0.14800923812389374
144,0.794,0.14853171741962432
145,0.794,0.14796903014183044
146,0.798,0.14817666888237
147,0.796,0.14828879427909852
148,0.794,0.14812840521335602
149,0.792,0.14849248421192168
150,0.796,0.14897122377157213
151,0.792,0.14825950932502746
152,0.796,0.14845283496379852
153,0.794,0.14820511174201964
154,0.794,0.14847714006900786
155,0.798,0.14810480511188506
156,0.796,0.14831884992122651
157,0.794,0.14832714807987213
158,0.792,0.14876165270805358
159,0.796,0.14866862618923188
160,0.794,0.14807449606060982
161,0.796,0.1485475332736969
162,0.792,0.14869983506202697
163,0.794,0.14800470757484435
164,0.792,0.14819021356105805
165,0.79,0.1479178079366684
166,0.786,0.14920636248588562
167,0.792,0.1483827781677246
168,0.792,0.14785489869117738
169,0.792,0.1482706367969513
170,0.794,0.14830799555778504
171,0.8,0.14855017387866973
172,0.796,0.14797070801258086
173,0.792,0.14897408068180085
174,0.794,0.14841685962677
175,0.792,0.14791059970855713
176,0.794,0.14885093581676484
177,0.796,0.14833753025531768
178,0.79,0.14849728286266328
179,0.794,0.14869500786066056
180,0.794,0.14838580679893493
181,0.8,0.14770594066381454
182,0.798,0.14849375677108764
183,0.796,0.1480453494787216
184,0.79,0.14851091098785402
185,0.796,0.14912392568588256
186,0.794,0.14825812727212906
187,0.794,0.14800774610042572
188,0.798,0.14774668699502944
189,0.796,0.14926420307159424
190,0.792,0.14802031779289246
191,0.794,0.14911942195892333
192,0.792,0.14798428285121917
193,0.796,0.14811729550361633
194,0.796,0.1482204830646515
195,0.794,0.14817401719093323
196,0.794,0.1484334534406662
197,0.798,0.1481263449192047
198,0.796,0.14813276207447051
199,0.794,0.1478555205464363
200,0.792,0.1482838637828827
201,0.788,0.14775418829917908
202,0.792,0.14819735193252564
203,0.796,0.14804768216609954
204,0.796,0.1482463413476944
205,0.798,0.1485522838830948
206,0.796,0.14842473137378692
207,0.798,0.14763471662998198
208,0.794,0.14826861292123794
209,0.794,0.1484081888794899
210,0.796,0.14806470918655396
211,0.792,0.14839442694187163
212,0.794,0.14794590330123902
213,0.796,0.14819047713279723
214,0.794,0.14825631809234618
215,0.79,0.14812188160419465
216,0.794,0.14820180261135102
217,0.79,0.14860990166664123
218,0.794,0.14856016993522644
219,0.794,0.14839967632293702
220,0.796,0.14776699650287628
221,0.794,0.14795916628837585
222,0.796,0.14775463604927064
223,0.798,0.14802044010162355
224,0.798,0.1483249819278717
225,0.796,0.1478444845676422
226,0.792,0.14900811141729356
227,0.796,0.14826260191202165
228,0.792,0.1480509853363037
229,0.796,0.14848136925697328
230,0.794,0.14776500165462494
231,0.796,0.14847712475061417
232,0.79,0.14805185067653656
233,0.792,0.1478230130672455
234,0.792,0.14802245616912843
235,0.792,0.14808905100822448
236,0.792,0.1488343734741211
237,0.788,0.14889445888996125
238,0.798,0.14800343263149263
239,0.794,0.1479194872379303
240,0.794,0.14829469287395478
241,0.79,0.14826809644699096
242,0.796,0.14839970660209656
243,0.798,0.14871246123313903
244,0.792,0.14826778304576874
245,0.796,0.14811953592300414
246,0.798,0.14825629997253417
247,0.794,0.14833024871349335
248,0.798,0.1480976231098175
249,0.794,0.14874641984701156
250,0.796,0.14861408746242524
251,0.794,0.14845407843589783
252,0.794,0.1485339866876602
253,0.796,0.14784460437297822
254,0.792,0.14862381863594054
255,0.798,0.1482634929418564
256,0.796,0.14877855801582338
257,0.796,0.14814063215255738
258,0.796,0.14784002900123597
259,0.798,0.1482514078617096
260,0.796,0.14829461586475373
261,0.792,0.14772103703022002
262,0.788,0.14882786333560943
263,0.798,0.14825651037693025
264,0.798,0.14809266722202302
265,0.802,0.14815956354141235
266,0.796,0.14781601619720458
267,0.794,0.14832005727291106
268,0.798,0.1482868894934654
269,0.792,0.14856502306461333
270,0.796,0.1482564924955368
271,0.796,0.14789830827713013
272,0.794,0.14818296360969543
273,0.786,0.14815186059474944
274,0.79,0.14802945578098298
275,0.794,0.1480201460123062
276,0.79,0.14817922484874727
277,0.794,0.14814673161506653
278,0.8,0.1482169737815857
279,0.794,0.14775745761394501
280,0.792,0.1482012321949005
281,0.794,0.1482505029439926
282,0.79,0.14847100937366486
283,0.798,0.14830409282445908
284,0.8,0.148230006814003
285,0.796,0.1480400527715683
286,0.796,0.14875572633743286
287,0.796,0.14823076128959656
288,0.796,0.14768627321720124
289,0.79,0.14977615433931352
290,0.792,0.1484012336730957
291,0.794,0.14841427814960478
292,0.794,0.14839593875408172
293,0.792,0.14815576338768005
294,0.794,0.14830069017410277
295,0.796,0.1479375652074814
296,0.796,0.1480661392211914
297,0.79,0.14813961601257325
298,0.79,0.14798696053028107
299,0.796,0.14788297533988953
300,0.798,0.1482820155620575
301,0.794,0.14792801308631898
302,0.794,0.1481251232624054
303,0.798,0.14874819040298462
304,0.796,0.14820078492164612
305,0.796,0.14794276487827301
306,0.794,0.14768944156169891
307,0.798,0.14862392354011536
308,0.794,0.14814155280590058
309,0.794,0.14813139724731444
310,0.788,0.14771453213691713
311,0.792,0.14868673634529114
312,0.794,0.14790291076898573
313,0.794,0.148259030520916
314,0.794,0.14857014119625092
315,0.794,0.14825352787971496
316,0.794,0.14841954517364503
317,0.796,0.1481241352558136
318,0.796,0.14769877457618713
319,0.796,0.14815333676338197
